title,num_dozens,price,was_sold,date,unit_price,percentage_capitals,number_annoying_punctuation,seller_score,auction_link,bid_history_link,buyer_score,price_of_bid,date_of_bid,final_buyer
6 DOZEN BRAND NEW 2012 CALLAWAY HEX BLACK TOUR GOLF BALLS WHITE 6DZ 72 BALLS,6,167.55,True,1900-10-01 13:14:00,27.925,0.8709677419354839,0,33122,http://www.ebay.com/itm/6-DOZEN-BRAND-NEW-2012-CALLAWAY-HEX-BLACK-TOUR-GOLF-BALLS-WHITE-6DZ-72-BALLS-/261105291382?pt=US_Golf_Balls&hash=item3ccb169076,http://offer.ebay.com/ws/eBayISAPI.dll?ViewBids&_trksid=p2047675.l2565&rt=nc&item=261105291382,7,100.00,2012-09-30 15:12:20,False
6 DOZEN BRAND NEW 2012 CALLAWAY HEX BLACK TOUR GOLF BALLS WHITE 6DZ 72 BALLS,6,167.55,True,1900-10-01 13:14:00,27.925,0.8709677419354839,0,33122,http://www.ebay.com/itm/6-DOZEN-BRAND-NEW-2012-CALLAWAY-HEX-BLACK-TOUR-GOLF-BALLS-WHITE-6DZ-72-BALLS-/261105291382?pt=US_Golf_Balls&hash=item3ccb169076,http://offer.ebay.com/ws/eBayISAPI.dll?ViewBids&_trksid=p2047675.l2565&rt=nc&item=261105291382,491,90.00,2012-09-30 11:47:48,False
6 DOZEN BRAND NEW 2012 CALLAWAY HEX BLACK TOUR GOLF BALLS WHITE 6DZ 72 BALLS,6,167.55,True,1900-10-01 13:14:00,27.925,0.8709677419354839,0,33122,http://www.ebay.com/itm/6-DOZEN-BRAND-NEW-2012-CALLAWAY-HEX-BLACK-TOUR-GOLF-BALLS-WHITE-6DZ-72-BALLS-/261105291382?pt=US_Golf_Balls&hash=item3ccb169076,http://offer.ebay.com/ws/eBayISAPI.dll?ViewBids&_trksid=p2047675.l2565&rt=nc&item=261105291382,7,88.00,2012-09-30 15:11:53,False
6 DOZEN BRAND NEW 2012 CALLAWAY HEX BLACK TOUR GOLF BALLS WHITE 6DZ 72 BALLS,6,167.55,True,1900-10-01 13:14:00,27.925,0.8709677419354839,0,33122,http://www.ebay.com/itm/6-DOZEN-BRAND-NEW-2012-CALLAWAY-HEX-BLACK-TOUR-GOLF-BALLS-WHITE-6DZ-72-BALLS-/261105291382?pt=US_Golf_Balls&hash=item3ccb169076,http://offer.ebay.com/ws/eBayISAPI.dll?ViewBids&_trksid=p2047675.l2565&rt=nc&item=261105291382,7,86.00,2012-09-30 15:11:38,False
6 DOZEN BRAND NEW 2012 CALLAWAY HEX BLACK TOUR GOLF BALLS WHITE 6DZ 72 BALLS,6,167.55,True,1900-10-01 13:14:00,27.925,0.8709677419354839,0,33122,http://www.ebay.com/itm/6-DOZEN-BRAND-NEW-2012-CALLAWAY-HEX-BLACK-TOUR-GOLF-BALLS-WHITE-6DZ-72-BALLS-/261105291382?pt=US_Golf_Balls&hash=item3ccb169076,http://offer.ebay.com/ws/eBayISAPI.dll?ViewBids&_trksid=p2047675.l2565&rt=nc&item=261105291382,20,84.00,2012-09-30 10:03:48,False
6 DOZEN BRAND NEW 2012 CALLAWAY HEX BLACK TOUR GOLF BALLS WHITE 6DZ 72 BALLS,6,167.55,True,1900-10-01 13:14:00,27.925,0.8709677419354839,0,33122,http://www.ebay.com/itm/6-DOZEN-BRAND-NEW-2012-CALLAWAY-HEX-BLACK-TOUR-GOLF-BALLS-WHITE-6DZ-72-BALLS-/261105291382?pt=US_Golf_Balls&hash=item3ccb169076,http://offer.ebay.com/ws/eBayISAPI.dll?ViewBids&_trksid=p2047675.l2565&rt=nc&item=261105291382,491,80.00,2012-09-29 10:38:48,False
6 DOZEN BRAND NEW 2012 CALLAWAY HEX BLACK TOUR GOLF BALLS WHITE 6DZ 72 BALLS,6,167.55,True,1900-10-01 13:14:00,27.925,0.8709677419354839,0,33122,http://www.ebay.com/itm/6-DOZEN-BRAND-NEW-2012-CALLAWAY-HEX-BLACK-TOUR-GOLF-BALLS-WHITE-6DZ-72-BALLS-/261105291382?pt=US_Golf_Balls&hash=item3ccb169076,http://offer.ebay.com/ws/eBayISAPI.dll?ViewBids&_trksid=p2047675.l2565&rt=nc&item=261105291382,14,75.00,2012-09-28 19:24:36,False
6 DOZEN BRAND NEW 2012 CALLAWAY HEX BLACK TOUR GOLF BALLS WHITE 6DZ 72 BALLS,6,167.55,True,1900-10-01 13:14:00,27.925,0.8709677419354839,0,33122,http://www.ebay.com/itm/6-DOZEN-BRAND-NEW-2012-CALLAWAY-HEX-BLACK-TOUR-GOLF-BALLS-WHITE-6DZ-72-BALLS-/261105291382?pt=US_Golf_Balls&hash=item3ccb169076,http://offer.ebay.com/ws/eBayISAPI.dll?ViewBids&_trksid=p2047675.l2565&rt=nc&item=261105291382,1815,60.06,2012-09-29 04:33:55,False
6 DOZEN BRAND NEW 2012 CALLAWAY HEX BLACK TOUR GOLF BALLS WHITE 6DZ 72 BALLS,6,167.55,True,1900-10-01 13:14:00,27.925,0.8709677419354839,0,33122,http://www.ebay.com/itm/6-DOZEN-BRAND-NEW-2012-CALLAWAY-HEX-BLACK-TOUR-GOLF-BALLS-WHITE-6DZ-72-BALLS-/261105291382?pt=US_Golf_Balls&hash=item3ccb169076,http://offer.ebay.com/ws/eBayISAPI.dll?ViewBids&_trksid=p2047675.l2565&rt=nc&item=261105291382,165,3.00,2012-09-28 17:17:29,False
6 DOZEN BRAND NEW 2012 CALLAWAY HEX BLACK TOUR GOLF BALLS WHITE 6DZ 72 BALLS,6,167.55,True,1900-10-01 13:14:00,27.925,0.8709677419354839,0,33122,http://www.ebay.com/itm/6-DOZEN-BRAND-NEW-2012-CALLAWAY-HEX-BLACK-TOUR-GOLF-BALLS-WHITE-6DZ-72-BALLS-/261105291382?pt=US_Golf_Balls&hash=item3ccb169076,http://offer.ebay.com/ws/eBayISAPI.dll?ViewBids&_trksid=p2047675.l2565&rt=nc&item=261105291382,,,2012-09-28 13:14:56,False
NEW 2012 Callaway HEX Black Tour Golf Balls – 4 Dozen,4,104.55,True,1900-10-01 11:52:00,26.1375,0.26666666666666666,0,653,http://www.ebay.com/itm/NEW-2012-Callaway-HEX-Black-Tour-Golf-Balls-4-Dozen-/230855959687?pt=US_Golf_Balls&hash=item35c0166487,http://offer.ebay.com/ws/eBayISAPI.dll?ViewBids&_trksid=p2047675.l2565&rt=nc&item=230855959687,1881,104.55,2012-09-30 18:03:30,True
NEW 2012 Callaway HEX Black Tour Golf Balls – 4 Dozen,4,104.55,True,1900-10-01 11:52:00,26.1375,0.26666666666666666,0,653,http://www.ebay.com/itm/NEW-2012-Callaway-HEX-Black-Tour-Golf-Balls-4-Dozen-/230855959687?pt=US_Golf_Balls&hash=item35c0166487,http://offer.ebay.com/ws/eBayISAPI.dll?ViewBids&_trksid=p2047675.l2565&rt=nc&item=230855959687,14,103.00,2012-10-01 10:07:51,False
NEW 2012 Callaway HEX Black Tour Golf Balls – 4 Dozen,4,104.55,True,1900-10-01 11:52:00,26.1375,0.26666666666666666,0,653,http://www.ebay.com/itm/NEW-2012-Callaway-HEX-Black-Tour-Golf-Balls-4-Dozen-/230855959687?pt=US_Golf_Balls&hash=item35c0166487,http://offer.ebay.com/ws/eBayISAPI.dll?ViewBids&_trksid=p2047675.l2565&rt=nc&item=230855959687,14,99.00,2012-10-01 10:07:26,False
NEW 2012 Callaway HEX Black Tour Golf Balls – 4 Dozen,4,104.55,True,1900-10-01 11:52:00,26.1375,0.26666666666666666,0,653,http://www.ebay.com/itm/NEW-2012-Callaway-HEX-Black-Tour-Golf-Balls-4-Dozen-/230855959687?pt=US_Golf_Balls&hash=item35c0166487,http://offer.ebay.com/ws/eBayISAPI.dll?ViewBids&_trksid=p2047675.l2565&rt=nc&item=230855959687,14,97.00,2012-10-01 10:05:11,False
NEW 2012 Callaway HEX Black Tour Golf Balls – 4 Dozen,4,104.55,True,1900-10-01 11:52:00,26.1375,0.26666666666666666,0,653,http://www.ebay.com/itm/NEW-2012-Callaway-HEX-Black-Tour-Golf-Balls-4-Dozen-/230855959687?pt=US_Golf_Balls&hash=item35c0166487,http://offer.ebay.com/ws/eBayISAPI.dll?ViewBids&_trksid=p2047675.l2565&rt=nc&item=230855959687,14,95.00,2012-10-01 10:04:49,False
NEW 2012 Callaway HEX Black Tour Golf Balls – 4 Dozen,4,104.55,True,1900-10-01 11:52:00,26.1375,0.26666666666666666,0,653,http://www.ebay.com/itm/NEW-2012-Callaway-HEX-Black-Tour-Golf-Balls-4-Dozen-/230855959687?pt=US_Golf_Balls&hash=item35c0166487,http://offer.ebay.com/ws/eBayISAPI.dll?ViewBids&_trksid=p2047675.l2565&rt=nc&item=230855959687,162,86.00,2012-09-30 14:05:07,False
NEW 2012 Callaway HEX Black Tour Golf Balls – 4 Dozen,4,104.55,True,1900-10-01 11:52:00,26.1375,0.26666666666666666,0,653,http://www.ebay.com/itm/NEW-2012-Callaway-HEX-Black-Tour-Golf-Balls-4-Dozen-/230855959687?pt=US_Golf_Balls&hash=item35c0166487,http://offer.ebay.com/ws/eBayISAPI.dll?ViewBids&_trksid=p2047675.l2565&rt=nc&item=230855959687,75,81.04,2012-09-30 18:00:11,False
NEW 2012 Callaway HEX Black Tour Golf Balls – 4 Dozen,4,104.55,True,1900-10-01 11:52:00,26.1375,0.26666666666666666,0,653,http://www.ebay.com/itm/NEW-2012-Callaway-HEX-Black-Tour-Golf-Balls-4-Dozen-/230855959687?pt=US_Golf_Balls&hash=item35c0166487,http://offer.ebay.com/ws/eBayISAPI.dll?ViewBids&_trksid=p2047675.l2565&rt=nc&item=230855959687,75,79.04,2012-09-30 18:00:07,False
NEW 2012 Callaway HEX Black Tour Golf Balls – 4 Dozen,4,104.55,True,1900-10-01 11:52:00,26.1375,0.26666666666666666,0,653,http://www.ebay.com/itm/NEW-2012-Callaway-HEX-Black-Tour-Golf-Balls-4-Dozen-/230855959687?pt=US_Golf_Balls&hash=item35c0166487,http://offer.ebay.com/ws/eBayISAPI.dll?ViewBids&_trksid=p2047675.l2565&rt=nc&item=230855959687,75,77.04,2012-09-30 04:58:52,False
NEW 2012 Callaway HEX Black Tour Golf Balls – 4 Dozen,4,104.55,True,1900-10-01 11:52:00,26.1375,0.26666666666666666,0,653,http://www.ebay.com/itm/NEW-2012-Callaway-HEX-Black-Tour-Golf-Balls-4-Dozen-/230855959687?pt=US_Golf_Balls&hash=item35c0166487,http://offer.ebay.com/ws/eBayISAPI.dll?ViewBids&_trksid=p2047675.l2565&rt=nc&item=230855959687,286,75.07,2012-09-29 21:03:31,False
NEW 2012 Callaway HEX Black Tour Golf Balls – 4 Dozen,4,104.55,True,1900-10-01 11:52:00,26.1375,0.26666666666666666,0,653,http://www.ebay.com/itm/NEW-2012-Callaway-HEX-Black-Tour-Golf-Balls-4-Dozen-/230855959687?pt=US_Golf_Balls&hash=item35c0166487,http://offer.ebay.com/ws/eBayISAPI.dll?ViewBids&_trksid=p2047675.l2565&rt=nc&item=230855959687,75,66.04,2012-09-29 11:38:10,False
NEW 2012 Callaway HEX Black Tour Golf Balls – 4 Dozen,4,104.55,True,1900-10-01 11:52:00,26.1375,0.26666666666666666,0,653,http://www.ebay.com/itm/NEW-2012-Callaway-HEX-Black-Tour-Golf-Balls-4-Dozen-/230855959687?pt=US_Golf_Balls&hash=item35c0166487,http://offer.ebay.com/ws/eBayISAPI.dll?ViewBids&_trksid=p2047675.l2565&rt=nc&item=230855959687,286,65.00,2012-09-29 20:43:05,False
NEW 2012 Callaway HEX Black Tour Golf Balls – 4 Dozen,4,104.55,True,1900-10-01 11:52:00,26.1375,0.26666666666666666,0,653,http://www.ebay.com/itm/NEW-2012-Callaway-HEX-Black-Tour-Golf-Balls-4-Dozen-/230855959687?pt=US_Golf_Balls&hash=item35c0166487,http://offer.ebay.com/ws/eBayISAPI.dll?ViewBids&_trksid=p2047675.l2565&rt=nc&item=230855959687,14,55.00,2012-09-27 21:06:27,False
NEW 2012 Callaway HEX Black Tour Golf Balls – 4 Dozen,4,104.55,True,1900-10-01 11:52:00,26.1375,0.26666666666666666,0,653,http://www.ebay.com/itm/NEW-2012-Callaway-HEX-Black-Tour-Golf-Balls-4-Dozen-/230855959687?pt=US_Golf_Balls&hash=item35c0166487,http://offer.ebay.com/ws/eBayISAPI.dll?ViewBids&_trksid=p2047675.l2565&rt=nc&item=230855959687,120,50.00,2012-09-24 17:09:13,False
NEW 2012 Callaway HEX Black Tour Golf Balls – 4 Dozen,4,104.55,True,1900-10-01 11:52:00,26.1375,0.26666666666666666,0,653,http://www.ebay.com/itm/NEW-2012-Callaway-HEX-Black-Tour-Golf-Balls-4-Dozen-/230855959687?pt=US_Golf_Balls&hash=item35c0166487,http://offer.ebay.com/ws/eBayISAPI.dll?ViewBids&_trksid=p2047675.l2565&rt=nc&item=230855959687,14,50.00,2012-09-27 21:06:17,False
NEW 2012 Callaway HEX Black Tour Golf Balls – 4 Dozen,4,104.55,True,1900-10-01 11:52:00,26.1375,0.26666666666666666,0,653,http://www.ebay.com/itm/NEW-2012-Callaway-HEX-Black-Tour-Golf-Balls-4-Dozen-/230855959687?pt=US_Golf_Balls&hash=item35c0166487,http://offer.ebay.com/ws/eBayISAPI.dll?ViewBids&_trksid=p2047675.l2565&rt=nc&item=230855959687,,,2012-09-24 11:52:46,False
6 DOZEN BRAND NEW 2012 CALLAWAY HEX BLACK TOUR GOLF BALLS WHITE 6DZ 72 BALLS,6,159.5,True,1900-10-01 10:14:00,26.583333333333332,0.8709677419354839,0,33122,http://www.ebay.com/itm/6-DOZEN-BRAND-NEW-2012-CALLAWAY-HEX-BLACK-TOUR-GOLF-BALLS-WHITE-6DZ-72-BALLS-/261105228039?pt=US_Golf_Balls&hash=item3ccb159907,http://offer.ebay.com/ws/eBayISAPI.dll?ViewBids&_trksid=p2047675.l2565&rt=nc&item=261105228039,86,159.50,2012-10-01 09:43:28,True
6 DOZEN BRAND NEW 2012 CALLAWAY HEX BLACK TOUR GOLF BALLS WHITE 6DZ 72 BALLS,6,159.5,True,1900-10-01 10:14:00,26.583333333333332,0.8709677419354839,0,33122,http://www.ebay.com/itm/6-DOZEN-BRAND-NEW-2012-CALLAWAY-HEX-BLACK-TOUR-GOLF-BALLS-WHITE-6DZ-72-BALLS-/261105228039?pt=US_Golf_Balls&hash=item3ccb159907,http://offer.ebay.com/ws/eBayISAPI.dll?ViewBids&_trksid=p2047675.l2565&rt=nc&item=261105228039,14,157.00,2012-10-01 10:14:02,False
6 DOZEN BRAND NEW 2012 CALLAWAY HEX BLACK TOUR GOLF BALLS WHITE 6DZ 72 BALLS,6,159.5,True,1900-10-01 10:14:00,26.583333333333332,0.8709677419354839,0,33122,http://www.ebay.com/itm/6-DOZEN-BRAND-NEW-2012-CALLAWAY-HEX-BLACK-TOUR-GOLF-BALLS-WHITE-6DZ-72-BALLS-/261105228039?pt=US_Golf_Balls&hash=item3ccb159907,http://offer.ebay.com/ws/eBayISAPI.dll?ViewBids&_trksid=p2047675.l2565&rt=nc&item=261105228039,70,151.03,2012-10-01 09:40:59,False
6 DOZEN BRAND NEW 2012 CALLAWAY HEX BLACK TOUR GOLF BALLS WHITE 6DZ 72 BALLS,6,159.5,True,1900-10-01 10:14:00,26.583333333333332,0.8709677419354839,0,33122,http://www.ebay.com/itm/6-DOZEN-BRAND-NEW-2012-CALLAWAY-HEX-BLACK-TOUR-GOLF-BALLS-WHITE-6DZ-72-BALLS-/261105228039?pt=US_Golf_Balls&hash=item3ccb159907,http://offer.ebay.com/ws/eBayISAPI.dll?ViewBids&_trksid=p2047675.l2565&rt=nc&item=261105228039,86,145.00,2012-10-01 09:40:00,False
6 DOZEN BRAND NEW 2012 CALLAWAY HEX BLACK TOUR GOLF BALLS WHITE 6DZ 72 BALLS,6,159.5,True,1900-10-01 10:14:00,26.583333333333332,0.8709677419354839,0,33122,http://www.ebay.com/itm/6-DOZEN-BRAND-NEW-2012-CALLAWAY-HEX-BLACK-TOUR-GOLF-BALLS-WHITE-6DZ-72-BALLS-/261105228039?pt=US_Golf_Balls&hash=item3ccb159907,http://offer.ebay.com/ws/eBayISAPI.dll?ViewBids&_trksid=p2047675.l2565&rt=nc&item=261105228039,70,140.00,2012-09-30 19:28:28,False
6 DOZEN BRAND NEW 2012 CALLAWAY HEX BLACK TOUR GOLF BALLS WHITE 6DZ 72 BALLS,6,159.5,True,1900-10-01 10:14:00,26.583333333333332,0.8709677419354839,0,33122,http://www.ebay.com/itm/6-DOZEN-BRAND-NEW-2012-CALLAWAY-HEX-BLACK-TOUR-GOLF-BALLS-WHITE-6DZ-72-BALLS-/261105228039?pt=US_Golf_Balls&hash=item3ccb159907,http://offer.ebay.com/ws/eBayISAPI.dll?ViewBids&_trksid=p2047675.l2565&rt=nc&item=261105228039,160,136.09,2012-09-30 11:33:36,False
6 DOZEN BRAND NEW 2012 CALLAWAY HEX BLACK TOUR GOLF BALLS WHITE 6DZ 72 BALLS,6,159.5,True,1900-10-01 10:14:00,26.583333333333332,0.8709677419354839,0,33122,http://www.ebay.com/itm/6-DOZEN-BRAND-NEW-2012-CALLAWAY-HEX-BLACK-TOUR-GOLF-BALLS-WHITE-6DZ-72-BALLS-/261105228039?pt=US_Golf_Balls&hash=item3ccb159907,http://offer.ebay.com/ws/eBayISAPI.dll?ViewBids&_trksid=p2047675.l2565&rt=nc&item=261105228039,70,135.00,2012-09-30 19:28:13,False
6 DOZEN BRAND NEW 2012 CALLAWAY HEX BLACK TOUR GOLF BALLS WHITE 6DZ 72 BALLS,6,159.5,True,1900-10-01 10:14:00,26.583333333333332,0.8709677419354839,0,33122,http://www.ebay.com/itm/6-DOZEN-BRAND-NEW-2012-CALLAWAY-HEX-BLACK-TOUR-GOLF-BALLS-WHITE-6DZ-72-BALLS-/261105228039?pt=US_Golf_Balls&hash=item3ccb159907,http://offer.ebay.com/ws/eBayISAPI.dll?ViewBids&_trksid=p2047675.l2565&rt=nc&item=261105228039,186,121.00,2012-09-30 18:13:50,False
6 DOZEN BRAND NEW 2012 CALLAWAY HEX BLACK TOUR GOLF BALLS WHITE 6DZ 72 BALLS,6,159.5,True,1900-10-01 10:14:00,26.583333333333332,0.8709677419354839,0,33122,http://www.ebay.com/itm/6-DOZEN-BRAND-NEW-2012-CALLAWAY-HEX-BLACK-TOUR-GOLF-BALLS-WHITE-6DZ-72-BALLS-/261105228039?pt=US_Golf_Balls&hash=item3ccb159907,http://offer.ebay.com/ws/eBayISAPI.dll?ViewBids&_trksid=p2047675.l2565&rt=nc&item=261105228039,1833,104.05,2012-09-30 06:38:20,False
6 DOZEN BRAND NEW 2012 CALLAWAY HEX BLACK TOUR GOLF BALLS WHITE 6DZ 72 BALLS,6,159.5,True,1900-10-01 10:14:00,26.583333333333332,0.8709677419354839,0,33122,http://www.ebay.com/itm/6-DOZEN-BRAND-NEW-2012-CALLAWAY-HEX-BLACK-TOUR-GOLF-BALLS-WHITE-6DZ-72-BALLS-/261105228039?pt=US_Golf_Balls&hash=item3ccb159907,http://offer.ebay.com/ws/eBayISAPI.dll?ViewBids&_trksid=p2047675.l2565&rt=nc&item=261105228039,6,84.00,2012-09-29 20:01:49,False
6 DOZEN BRAND NEW 2012 CALLAWAY HEX BLACK TOUR GOLF BALLS WHITE 6DZ 72 BALLS,6,159.5,True,1900-10-01 10:14:00,26.583333333333332,0.8709677419354839,0,33122,http://www.ebay.com/itm/6-DOZEN-BRAND-NEW-2012-CALLAWAY-HEX-BLACK-TOUR-GOLF-BALLS-WHITE-6DZ-72-BALLS-/261105228039?pt=US_Golf_Balls&hash=item3ccb159907,http://offer.ebay.com/ws/eBayISAPI.dll?ViewBids&_trksid=p2047675.l2565&rt=nc&item=261105228039,14,75.00,2012-09-28 19:26:31,False
6 DOZEN BRAND NEW 2012 CALLAWAY HEX BLACK TOUR GOLF BALLS WHITE 6DZ 72 BALLS,6,159.5,True,1900-10-01 10:14:00,26.583333333333332,0.8709677419354839,0,33122,http://www.ebay.com/itm/6-DOZEN-BRAND-NEW-2012-CALLAWAY-HEX-BLACK-TOUR-GOLF-BALLS-WHITE-6DZ-72-BALLS-/261105228039?pt=US_Golf_Balls&hash=item3ccb159907,http://offer.ebay.com/ws/eBayISAPI.dll?ViewBids&_trksid=p2047675.l2565&rt=nc&item=261105228039,6,74.00,2012-09-29 20:01:34,False
6 DOZEN BRAND NEW 2012 CALLAWAY HEX BLACK TOUR GOLF BALLS WHITE 6DZ 72 BALLS,6,159.5,True,1900-10-01 10:14:00,26.583333333333332,0.8709677419354839,0,33122,http://www.ebay.com/itm/6-DOZEN-BRAND-NEW-2012-CALLAWAY-HEX-BLACK-TOUR-GOLF-BALLS-WHITE-6DZ-72-BALLS-/261105228039?pt=US_Golf_Balls&hash=item3ccb159907,http://offer.ebay.com/ws/eBayISAPI.dll?ViewBids&_trksid=p2047675.l2565&rt=nc&item=261105228039,6,64.00,2012-09-29 20:01:01,False
6 DOZEN BRAND NEW 2012 CALLAWAY HEX BLACK TOUR GOLF BALLS WHITE 6DZ 72 BALLS,6,159.5,True,1900-10-01 10:14:00,26.583333333333332,0.8709677419354839,0,33122,http://www.ebay.com/itm/6-DOZEN-BRAND-NEW-2012-CALLAWAY-HEX-BLACK-TOUR-GOLF-BALLS-WHITE-6DZ-72-BALLS-/261105228039?pt=US_Golf_Balls&hash=item3ccb159907,http://offer.ebay.com/ws/eBayISAPI.dll?ViewBids&_trksid=p2047675.l2565&rt=nc&item=261105228039,1815,60.06,2012-09-29 04:33:41,False
6 DOZEN BRAND NEW 2012 CALLAWAY HEX BLACK TOUR GOLF BALLS WHITE 6DZ 72 BALLS,6,159.5,True,1900-10-01 10:14:00,26.583333333333332,0.8709677419354839,0,33122,http://www.ebay.com/itm/6-DOZEN-BRAND-NEW-2012-CALLAWAY-HEX-BLACK-TOUR-GOLF-BALLS-WHITE-6DZ-72-BALLS-/261105228039?pt=US_Golf_Balls&hash=item3ccb159907,http://offer.ebay.com/ws/eBayISAPI.dll?ViewBids&_trksid=p2047675.l2565&rt=nc&item=261105228039,6,35.00,2012-09-29 01:21:59,False
6 DOZEN BRAND NEW 2012 CALLAWAY HEX BLACK TOUR GOLF BALLS WHITE 6DZ 72 BALLS,6,159.5,True,1900-10-01 10:14:00,26.583333333333332,0.8709677419354839,0,33122,http://www.ebay.com/itm/6-DOZEN-BRAND-NEW-2012-CALLAWAY-HEX-BLACK-TOUR-GOLF-BALLS-WHITE-6DZ-72-BALLS-/261105228039?pt=US_Golf_Balls&hash=item3ccb159907,http://offer.ebay.com/ws/eBayISAPI.dll?ViewBids&_trksid=p2047675.l2565&rt=nc&item=261105228039,6,25.00,2012-09-29 01:21:45,False
6 DOZEN BRAND NEW 2012 CALLAWAY HEX BLACK TOUR GOLF BALLS WHITE 6DZ 72 BALLS,6,159.5,True,1900-10-01 10:14:00,26.583333333333332,0.8709677419354839,0,33122,http://www.ebay.com/itm/6-DOZEN-BRAND-NEW-2012-CALLAWAY-HEX-BLACK-TOUR-GOLF-BALLS-WHITE-6DZ-72-BALLS-/261105228039?pt=US_Golf_Balls&hash=item3ccb159907,http://offer.ebay.com/ws/eBayISAPI.dll?ViewBids&_trksid=p2047675.l2565&rt=nc&item=261105228039,6,20.00,2012-09-29 01:21:29,False
6 DOZEN BRAND NEW 2012 CALLAWAY HEX BLACK TOUR GOLF BALLS WHITE 6DZ 72 BALLS,6,159.5,True,1900-10-01 10:14:00,26.583333333333332,0.8709677419354839,0,33122,http://www.ebay.com/itm/6-DOZEN-BRAND-NEW-2012-CALLAWAY-HEX-BLACK-TOUR-GOLF-BALLS-WHITE-6DZ-72-BALLS-/261105228039?pt=US_Golf_Balls&hash=item3ccb159907,http://offer.ebay.com/ws/eBayISAPI.dll?ViewBids&_trksid=p2047675.l2565&rt=nc&item=261105228039,6,10.00,2012-09-29 01:21:20,False
6 DOZEN BRAND NEW 2012 CALLAWAY HEX BLACK TOUR GOLF BALLS WHITE 6DZ 72 BALLS,6,159.5,True,1900-10-01 10:14:00,26.583333333333332,0.8709677419354839,0,33122,http://www.ebay.com/itm/6-DOZEN-BRAND-NEW-2012-CALLAWAY-HEX-BLACK-TOUR-GOLF-BALLS-WHITE-6DZ-72-BALLS-/261105228039?pt=US_Golf_Balls&hash=item3ccb159907,http://offer.ebay.com/ws/eBayISAPI.dll?ViewBids&_trksid=p2047675.l2565&rt=nc&item=261105228039,165,3.00,2012-09-28 17:16:57,False
6 DOZEN BRAND NEW 2012 CALLAWAY HEX BLACK TOUR GOLF BALLS WHITE 6DZ 72 BALLS,6,159.5,True,1900-10-01 10:14:00,26.583333333333332,0.8709677419354839,0,33122,http://www.ebay.com/itm/6-DOZEN-BRAND-NEW-2012-CALLAWAY-HEX-BLACK-TOUR-GOLF-BALLS-WHITE-6DZ-72-BALLS-/261105228039?pt=US_Golf_Balls&hash=item3ccb159907,http://offer.ebay.com/ws/eBayISAPI.dll?ViewBids&_trksid=p2047675.l2565&rt=nc&item=261105228039,,,2012-09-28 10:14:15,False
"
",,90.0,True,1900-10-01 07:42:00,,0.0,0,9800,http://www.ebay.com/itm/4-DOZEN-CALLAWAY-TOUR-I-S-GOLF-BALLS-48-BALLS-/160893489727?pt=US_Golf_Balls&hash=item2575ffd23f,
TWO DOZEN 2DZ BRAND NEW 2012 CALLAWAY HEX BLACK TOUR GOLF BALLS WHITE- 24 Balls,2,48.0,True,1900-09-30 20:57:00,24.0,0.8153846153846154,1,160,http://www.ebay.com/itm/TWO-DOZEN-2DZ-BRAND-NEW-2012-CALLAWAY-HEX-BLACK-TOUR-GOLF-BALLS-WHITE-24-Balls-/180984006378?pt=US_Golf_Balls&hash=item2a237cc6ea,http://offer.ebay.com/ws/eBayISAPI.dll?ViewBids&_trksid=p2047675.l2565&rt=nc&item=180984006378,1015,48.00,2012-09-30 20:50:23,True
TWO DOZEN 2DZ BRAND NEW 2012 CALLAWAY HEX BLACK TOUR GOLF BALLS WHITE- 24 Balls,2,48.0,True,1900-09-30 20:57:00,24.0,0.8153846153846154,1,160,http://www.ebay.com/itm/TWO-DOZEN-2DZ-BRAND-NEW-2012-CALLAWAY-HEX-BLACK-TOUR-GOLF-BALLS-WHITE-24-Balls-/180984006378?pt=US_Golf_Balls&hash=item2a237cc6ea,http://offer.ebay.com/ws/eBayISAPI.dll?ViewBids&_trksid=p2047675.l2565&rt=nc&item=180984006378,162,47.00,2012-09-30 14:19:00,False
TWO DOZEN 2DZ BRAND NEW 2012 CALLAWAY HEX BLACK TOUR GOLF BALLS WHITE- 24 Balls,2,48.0,True,1900-09-30 20:57:00,24.0,0.8153846153846154,1,160,http://www.ebay.com/itm/TWO-DOZEN-2DZ-BRAND-NEW-2012-CALLAWAY-HEX-BLACK-TOUR-GOLF-BALLS-WHITE-24-Balls-/180984006378?pt=US_Golf_Balls&hash=item2a237cc6ea,http://offer.ebay.com/ws/eBayISAPI.dll?ViewBids&_trksid=p2047675.l2565&rt=nc&item=180984006378,39,45.00,2012-09-30 14:15:35,False
TWO DOZEN 2DZ BRAND NEW 2012 CALLAWAY HEX BLACK TOUR GOLF BALLS WHITE- 24 Balls,2,48.0,True,1900-09-30 20:57:00,24.0,0.8153846153846154,1,160,http://www.ebay.com/itm/TWO-DOZEN-2DZ-BRAND-NEW-2012-CALLAWAY-HEX-BLACK-TOUR-GOLF-BALLS-WHITE-24-Balls-/180984006378?pt=US_Golf_Balls&hash=item2a237cc6ea,http://offer.ebay.com/ws/eBayISAPI.dll?ViewBids&_trksid=p2047675.l2565&rt=nc&item=180984006378,162,44.00,2012-09-30 14:04:06,False
